Step Temp Press PotEng Nconf Lcom[3] Ucom[3] fe fx fy fz fse fsx fsy fsz 
  438900    301.56848   -270.38266   -683642.12          508    93.270934    120.76571   -490.07945    -14.77054   0.52647618   -56.069052   -14970.481   -139.47455   -16.370808    65.236216 
  439000    301.39707   -287.40386   -683504.48          510     93.27813    120.77182   -508.06748   -15.122429   0.22856264     -56.8656   -14930.297    113.71183   -80.913468    209.53463 
  439100    300.79141   -274.31093   -683386.06          507    93.291385    120.78469   -502.43059   -14.936169   0.22231768   -56.564443   -14964.608    -89.96055    47.608965    32.573047 
  439200    302.88982    58.578432   -683476.94          505     93.29847    120.79099   -476.11862   -13.357437   0.50216217   -54.216259   -14910.802   -37.626844   -8.8274346    171.89891 
  439300    298.30858    -143.3228   -683500.44          505    93.298024    120.79158   -493.32288   -14.583385   0.49429513   -55.445762   -14868.492   -83.618152   -64.202848    84.899396 
  439400    297.27888    370.01544    -683511.8          507    93.301203    120.79367   -491.55651   -14.639156   0.45742014   -55.161603   -14852.874    29.978772  -0.81411151    98.071022 
  439500     299.6372   -87.740984   -683649.24          510    93.298077    120.79286   -505.11519    -14.75128   0.37971493   -56.483615   -14952.278   -6.8983702    -94.18238    78.464013 
  439600    300.70895     93.59747   -683583.58          509    93.302086    120.79674   -481.38533   -15.592038   0.35727835   -54.454904   -14821.738    82.646795    32.519137    232.53368 
  439700    299.63711     225.1819   -683335.49          504    93.305087    120.79871   -482.35787   -15.349262   0.46970912   -55.081307   -14874.643  -0.20549311    9.1538444    27.707537 
  439800    301.43887   -71.120513   -683407.88          509    93.302634    120.79675   -479.71944   -16.257671   0.42543769   -54.804544   -14933.616    116.01684    51.063354    -45.98913 
  439900    302.15415   -145.10498   -683548.82          506    93.293461      120.788   -505.02165    -16.86468   0.60906167   -57.091329   -15050.518    49.085919   -14.421737     266.8851 
  440000    299.98366    271.33743   -683469.17          509    93.294622    120.78908   -514.57207   -17.906112   0.58173308   -58.126407   -15014.552    53.712482    -17.49808   -89.476815 
  440100    298.27862   -207.76729   -683467.92          512    93.292163    120.78825   -526.29308   -15.748628   0.49048665   -58.625688   -14951.866   -23.073356   -3.5791553    133.69772 
  440200    298.99294    227.82935   -683490.67          510    93.291735    120.78466   -529.21637   -15.592922   0.28635352   -58.574464   -14908.617   -92.083817    64.765442   -227.13927 
  440300    301.43668    211.34028   -683535.52          512    93.295181     120.7884   -510.02652   -18.297045   0.69741206   -56.916525   -14994.103    67.644431    74.463931    150.43075 
  440400    300.68054    -79.39298   -683454.69          511    93.293256    120.78848   -501.98561   -16.520538   0.56759841   -56.560768   -15043.164   -47.573304   -13.928692   -77.656754 
  440500    301.44105   -431.03933   -683639.17          507    93.285978    120.78124   -494.39017   -15.884341   0.54118209   -56.532471   -14953.635    153.94547    52.364396     13.50783 
  440600    298.99738    117.18113   -683605.61          506    93.284634    120.77708   -481.16773   -16.862707   0.41392151   -54.663271   -14917.611   -112.20229   -65.748179   -39.676526 
  440700     299.6786   -41.518357   -683676.96          511    93.284407    120.77688   -495.56333   -16.451834   0.74269671   -55.960684   -14978.479    197.13349    105.33311    266.59297 
  440800    300.03035   -506.32754   -683507.82          510    93.288759    120.78277   -501.51097   -16.603937   0.41207399   -57.106267   -14928.302    36.934965    49.980859   -35.658737 
  440900    300.93589    -547.2998   -683460.45          511    93.284905    120.78083   -500.23369   -15.641792   0.46195931   -56.610377   -14985.547   -193.03598   -45.402766   -130.59636 
  441000    301.39348    42.920935    -683451.6          512    93.283772    120.77768   -499.03428   -15.078132      0.32261   -56.070342   -15012.691    75.775033    145.74711   -43.948677 
  441100    301.05735    56.499959   -683555.17          511    93.281734    120.77482   -516.37038   -14.156198   0.18655038   -57.008555   -15020.886   -2.0599722   -39.453851   -46.076187 
  441200     300.1795    -186.9028   -683625.07          511    93.286439    120.78147   -484.14859   -16.013711   0.24507853   -55.088822   -14966.621   -38.872725    -53.42484    152.32509 
  441300    298.81273   -148.07238   -683666.84          509    93.297146     120.7919   -515.54574   -16.736582   0.41252636   -58.003185   -14948.412   -51.301243    124.59098    173.45749 
  441400     301.1534   -245.84049   -683667.29          513    93.312641    120.80843   -508.52822    -15.41653   0.37230141   -57.428425   -15045.333     18.52839   -50.884161   -120.79402 
  441500    302.87654   -261.11637   -683593.29          514    93.322352    120.81666    -494.3973   -16.385216   0.18667059   -55.046468   -14958.733    24.565058    48.241712   -178.77094 
  441600    297.70672    14.120486   -683312.31          513    93.334335    120.82782   -512.75269   -14.961267   0.35964791    -57.32297   -14956.192    47.234775    120.61997    99.050068 
  441700    298.46988    129.73598   -683502.96          510    93.342843    120.83654    -499.5831   -16.480058    0.3140858   -55.931506   -14900.794    32.284296   -114.43959   -197.98015 
  441800    297.80774    196.79814   -683563.34          513    93.347415    120.84154   -502.52485   -18.619703   0.55239082   -56.043864    -14915.39   -76.545273    42.945105    84.567766 
  441900    300.04195   -13.234849   -683539.92          515    93.352042    120.84587      -495.36     -15.5303   0.33399034   -55.485205    -15000.78   -89.557293    -108.2873    130.97251 
  442000     302.7033    106.81982   -683390.55          506    93.353955     120.8484    -511.2663   -17.029376   0.39642597   -56.825306   -14956.486     141.9162   -11.092582    57.616438 
  442100    302.33439   -55.776284   -683358.38          503    93.356305    120.84964    -511.9084   -16.356931   0.41904994   -56.193255   -14950.152    10.122955   -68.558748   -251.44208 
  442200    301.58812   -279.02376   -683481.04          508    93.352784    120.84788   -525.51738   -16.620991   0.25386332   -57.843768   -15058.874    125.40877    3.6444042    76.924756 
  442300    296.55152   -350.11584   -683392.01          508    93.352636    120.84788    -516.1917   -15.921547   0.33981545   -57.565353   -15038.673   -116.62218    82.452888    202.38393 
  442400    299.53418   -434.84634   -683589.47          507    93.343017    120.83723   -523.97871   -15.783167   0.39207896   -57.053532   -15060.444    76.385685    41.241293    18.435127 
  442500    299.84378   -208.24207   -683516.95          509     93.33309    120.82771   -491.17603   -15.818077   0.55890352   -54.663233   -15011.312   -36.584465    143.13256   -35.539862 
  442600    298.47026   -299.58161   -683383.71          510    93.327012    120.82084   -490.41048    -16.11334   0.49396857    -54.78037   -14975.549    229.23814   -2.5125331     76.32454 
  442700    297.94918   -176.32292   -683344.08          512    93.322538    120.81532   -514.70808   -15.973355   0.36930632   -57.225942   -15038.117    227.37997    155.79393    210.67835 
  442800    297.93235    44.488844    -683271.4          507    93.315835    120.80825   -508.13923    -16.69403   0.57612081   -56.789947   -15060.971    21.543465   -106.03216   -153.13596 
  442900    298.69135    39.587116   -683265.71          508    93.306512    120.80105   -505.99369   -16.866835    0.3022755   -56.300425   -14982.515    132.46073    10.760902    69.781138 
  443000    300.14428   -96.632646   -683465.86          510    93.313182    120.80484   -516.18095    -17.55487   0.40839638   -58.071635   -15010.549    114.33017   -80.445205    202.40976 
  443100    300.67287   -249.13314   -683543.89          508    93.316317    120.81002   -502.16689   -16.954527   0.27247645   -56.236475     -15042.4    9.6330132   -44.833005    10.433383 
  443200    298.97248    -210.4062   -683452.04          511    93.311686    120.80523   -495.60552   -16.780953   0.36517708   -55.793098   -14973.539    -1.630812   -68.998184    15.731507 
  443300    299.64055    -333.2569   -683442.67          509    93.308031    120.80317   -489.38053   -16.140688   0.49328842    -55.31255   -14957.101    4.5111357    21.834198    -42.98036 
  443400     299.2923    295.51148   -683405.82          509    93.312414    120.80472   -482.37919   -16.993671   0.32783822   -55.109462   -14921.765     97.61697    226.46255    182.42519 
  443500    301.23216   -240.56004    -683475.1          513    93.308388    120.80313   -511.70574   -16.913047   0.39451906    -56.07319   -14979.262   -76.853502   -79.839336   -6.7579547 
  443600    301.34958    -255.6597    -683560.2          503    93.293903    120.78911     -494.856   -15.175026   0.58746262   -56.611985   -14963.373    75.880043   -80.189207   -35.212716 
  443700     297.9824   -128.52048   -683419.92          512     93.27653    120.77212   -488.96704   -13.735949   0.51972269   -55.683727   -14896.474   -142.55497    6.9821613    79.732248 
  443800    299.70185   -415.67323   -683281.55          510    93.262786    120.75998   -501.06989   -14.867727    0.4125788   -56.325211   -14915.914   -78.411658   -9.3744332    223.87434 
  443900    301.87884   -45.327905   -683283.93          510    93.249837    120.74663   -488.58235   -16.166984   0.31435992   -55.521906   -14999.386   -2.9473497    42.527493   -76.809584 
  444000    301.11366   -366.16584   -683381.61          508    93.238655    120.73642   -517.28313    -14.61393   0.30586902   -57.912626   -14928.344   -3.9611577     69.95315    11.116299 
  444100    296.62366   -225.91433   -683327.64          509    93.225035    120.72226   -503.24365   -16.075115   0.24200793   -56.840968   -15021.243   -6.2355555   -116.39165    164.52158 
  444200    300.52726     498.2383   -683558.23          510    93.214808     120.7099   -521.02515   -17.808532     0.305861   -59.074052   -15022.687   -14.934709    65.485766    128.64706 
  444300     301.0632    228.82752   -683529.77          511    93.205367    120.70147   -499.93599   -16.271554   0.25089105   -56.490006   -15064.509  -0.11974482    23.414407    149.73653 
  444400     300.4821   -517.66903   -683281.66          513    93.198655    120.69626   -481.81898   -16.969908   0.40795546   -56.096306   -14923.614    167.80393    99.228378    123.16019 
  444500    303.41328   -81.196113   -683367.93          512    93.192489    120.68946   -493.41806   -15.073176   0.91936182   -56.619971   -14981.026     43.11855    8.9051336    123.63309 
  444600    302.62732    302.34111    -683531.8          511    93.189972    120.68559   -494.62838   -18.109439    0.6113719   -56.186809   -14947.716   -11.681312   -32.524186   -40.961103 
  444700    299.40623    386.40913   -683406.77          511    93.189927    120.68604   -510.22924   -16.240762   0.40304743   -57.025329    -15021.16   -212.04059    18.020314   -18.965502 
  444800     300.0814    57.203439   -683457.07          513    93.195911    120.69112   -498.89862   -15.104721   0.31885102   -56.748173   -15084.346   -34.760815    50.989119   -89.329974 
  444900    299.53689   -161.74017   -683444.15          512    93.206461    120.70354   -501.32952   -16.578577   0.60510037    -57.02981   -14981.667   -93.420833    58.174839    344.97107 
